Q_TotalDuration,Q1.1,Q1.1_TEXT,Q1.2,Q1.3,Q1.4,Q1.5,Q1.6,Q7.1_1,Q7.1_2,Q7.1_3,Q7.1_4,Q7.1_5,Q7.1_6,Q7.1_7,Q7.1_8,Q7.2_1,Q7.2_2,Q7.2_3,Q7.2_4,Q7.2_5,Q7.2_6,Q7.2_7,Q7.2_8,Q14.1,Q14.2,Q14.3,Q14.4_1,Q14.4_2,Q14.4_3,Q14.4_4,Q14.4_5,Q14.4_6,Q14.4_7,Q14.5_1,Q14.5_2,Q14.5_3,Q14.5_4,Q14.5_5,Q14.5_6,Q14.5_7,Q14.5_8,Q14.5_9,Q14.5_10,Q15.1,Cluster_3
829,2, ,4,3,6,5,4,2,2,1,1,1,2,2,2,35,-4,45,35,36,35,-3,25,2,3,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,7,1
1053,1, ,3,3,5,5,4,2,2,2,1,1,1,2,2,21,50,-50,50,50,50,10,20,1,4,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,2
421,2, ,3,1,5,5,2,1,1,1,1,1,1,1,2,20,14,14,13,7,9,13,10,2,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3
854,2, ,2,2,3,5,3,1,1,1,1,1,1,1,2,46,19,43,33,41,50,-26,44,2,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
921,2, ,3,1,3,5,3,2,2,1,1,1,1,1,2,2,14,-7,23,37,30,-26,27,3,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,3
455,1, ,3,1,5,5,4,2,2,2,2,1,2,2,2,-7,8,7,6,4,18,6,23,1,3,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,3
695,2, ,3,1,5,5,4,1,1,2,1,1,2,1,2,19,50,22,45,28,40,19,25,2,4,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1
1139,2, ,3,1,5,5,4,1,1,2,1,1,1,1,2,25,50,-9,33,37,50,-8,11,1,4,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,2
735,1, ,5,3,5,5,3,2,2,1,1,1,2,1,2,-13,35,-6,24,37,41,-43,-18,2,4,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2
1319,1, ,3,1,5,5,3,2,2,2,2,2,2,2,2,33,39,30,30,47,34,21,40,2,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,1
1044,2, ,3,3,5,5,3,2,1,1,2,2,1,1,2,11,6,-31,36,32,37,-13,-38,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,2
729,1, ,4,3,5,5,3,2,1,1,1,1,1,1,2,-49,-3,-22,24,2,5,-4,-27,2,2,3,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,5,3
1195,2, ,3,3,6,5,4,1,2,1,1,2,1,1,2,-10,50,-10,50,50,50,-10,-10,3,4,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,2
654,1, ,3,1,5,5,5,2,2,1,2,2,2,2,2,43,43,37,43,36,38,43,41,1,3,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,1
624,1, ,4,3,5,5,3,2,1,2,1,1,1,2,2,-11,13,-14,24,18,7,-12,15,2,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,3
1508,1, ,4,1,5,5,4,2,1,1,1,1,1,1,2,25,33,21,32,37,33,4,13,2,4,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,1
996,1, ,6,2,4,4,3,2,1,1,1,1,1,1,2,1,50,-20,50,50,50,-50,-16,3,5,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2
1491,1, ,5,3,3,5,3,2,2,2,1,2,2,2,2,10,50,50,50,50,50,34,35,2,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,1
1597,2, ,4,3,5,5,5,2,2,2,1,2,1,2,2,31,15,-19,40,19,40,10,26,2,3,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2
893,2, ,5,3,6,5,3,2,2,1,1,2,1,1,2,-38,36,-23,48,36,44,15,10,2,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,2
1104,2, ,4,3,5,5,3,2,1,1,1,2,1,2,2,35,32,1,49,50,50,42,35,2,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1
1441,2, ,6,3,3,5,3,2,2,1,2,2,2,2,2,14,13,8,11,7,12,18,4,3,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3
1128,2, ,3,3,6,5,3,2,2,1,1,2,2,1,2,11,27,-23,29,36,36,-36,-21,2,3,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,8,2
371,1, ,2,2,3,4,5,2,1,2,2,2,2,2,2,38,37,47,43,47,49,23,42,1,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
404,2, ,3,1,5,5,2,2,1,2,1,1,1,1,2,22,27,30,23,16,32,25,38,2,2,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1
551,1, ,3,1,5,5,4,1,2,2,1,1,2,1,2,3,22,8,27,-1,5,-1,15,2,4,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,3
1769,2, ,2,3,3,5,3,1,2,1,1,1,1,2,2,-23,9,-43,7,24,6,14,21,2,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,3
565,2, ,4,1,5,5,3,2,1,1,1,1,2,1,2,48,49,50,47,50,45,48,44,1,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1232,2, ,2,1,3,5,1,2,2,2,1,2,1,1,2,-50,30,-46,50,49,30,-21,-41,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2
571,1, ,4,1,7,5,7,2,2,2,2,2,2,2,2,20,26,26,14,27,16,37,30,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,3
2453,2, ,5, ,3,5,3,2,1,1,1,1,1,1,2,46,48,48,49,49,48,48,37,2,2,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
637,1, ,3,3,5,5,4,1,1,1,2,2,2,2,2,43,47,47,39,47,43,47,48,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1
1220,2, ,2,2,3,4,1,2,2,2,2,1,2,1,2,-50,50,5,50,50,50,-21,-20,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,2
599,2, ,3,1,6,5,3,2,2,2,2,2,1,1,2,32,46,39,25,24,28,32,22,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
582,1, ,3,1,5,5,3,2,2,2,2,2,2,2,2,15,-8,15,-12,17,17,-11,-16,2,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3
770,2, ,5,3,6,5,4,2,1,1,1,1,2,1,2,13,46,50,45,50,49,-35,-26,1,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,2
435,2, ,3,1,5,5,6,2,2,2,2,2,2,2,2,47,50,47,50,47,49,49,50,1,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
564,1, ,4,3,5,5,4,2,1,2,1,2,1,2,2,35,-17,13,35,26,-17,10,16,2,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3
894,1, ,5,3,6,5,3,1,2,1,1,2,2,1,2,3,21,4,45,22,47,2,2,1,2,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,5,2
510,2, ,4,2,5,5,7,1,1,1,1,1,1,1,2,42,37,27,45,39,49,39,43,2,5,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1
1360,2, ,6,3,6,5,3,1,1,2,1,1,1,1,2,14,20,30,32,31,35,19,18,3,4,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10,1
748,2, ,2,1,3,5,1,2,2,1,1,1,1,2,2,29,11,-11,6,3,3,7,14,2,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3
1416,2, ,6,3,5,5,3,2,2,1,1,2,1,2,2,30,43,31,31,42,43,28,31,3,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,1
1452,2, ,5,3,3,5,3,2,2,1,1,1,1,1,2,-41,49,-45,39,50,50,-34,-50,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,2
909,1, ,4,3,5,5,3,2,2,1,1,1,1,1,2,27,25,26,46,45,41,-20,-15,3,3,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,2
792,2, ,3,2,3,5,3,2,2,2,1,1,2,2,2,2,50,-15,50,50,50,50,2,2,2,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,7,2
1526,2, ,4,1,5,5,3,2,1,1,1,1,1,1,2,14,-21,20,1,3,6,27,26,1,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,3
1129,2, ,4,2,5,5,5,2,2,2,1,2,2,2,2,22,24,29,33,40,36,32,29,2,4,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,4,1
2024,2, ,4,3,5,5,3,1,2,1,1,1,1,1,2,-6,41,-35,40,27,31,-43,-37,2,3,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,2
465,1, ,2,2,3,4,2,1,1,2,1,2,2,2,2,34,31,36,22,33,38,39,30,2,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1
647,1, ,4,1,6,5,5,2,2,2,2,1,1,2,2,31,46,35,35,41,40,22,50,2,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1
1184,1, ,3,1,5,5,4,2,1,2,2,1,1,2,2,37,27,25,35,34,19,34,35,1,3,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1
572,2, ,3,3,6,5,4,2,1,1,1,2,1,1,2,4,15,5,12,14,18,4,-5,2,3,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5,3
351,2, ,4,1,5,5,4,2,2,2,2,2,2,2,2,50,44,45,43,43,44,46,45,2,2,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1
717,1, ,3,1,5,5,4,2,1,1,1,1,1,1,2,8,21,-21,18,26,13,-25,-29,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3
507,2, ,5,3,6,5,6,2,1,1,1,1,2,1,2,28,29,28,28,26,29,30,27,2,4,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,1
739,1, ,2,1,5,5,4,2,2,1,1,2,1,2,2,10,5,16,7,10,13,12,12,2,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3
917,2, ,4,3,7,5,3,2,2,1,2,1,1,1,2,45,-6,-2,-9,11,10,16,19,3,4,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,6,3
979,2, ,4,3,5,5,5,2,1,2,1,1,1,1,2,-28,-17,-24,-23,35,45,-41,-36,2,4,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9,3
743,2, ,3,3,3,5,3,1,1,1,1,1,1,1,2,1,25,41,38,20,49,1,8,2,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2
417,1, ,3,1,6,5,4,2,2,2,2,2,2,2,2,46,47,48,47,48,48,48,48,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
619,2, ,3,2,3,4,1,2,1,1,1,1,1,1,2,-30,50,2,50,28,36,21,10,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2
701,1, ,3,3,5,5,3,2,2,1,1,1,2,1,2,38,19,30,12,29,32,40,28,1,4,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,1
967,1, ,3,3,5,5,4,2,1,2,1,1,1,1,2,18,31,-32,34,31,31,18,-29,3,3,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,2
693,2, ,2,3,5,5,4,2,2,2,2,2,1,2,2,22,12,13,37,32,33,27,12,2,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1
1115,2, ,6,3,6,5,3,2,1,1,1,2,1,1,2,34,3,1,4,19,16,-6,-8,2,4,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,3
866,2, ,6,3,5,5,3,2,2,2,1,2,1,1,2,1,35,5,13,1,25,2,1,2,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,3
774,2, ,5,3,3,5,4,2,2,1,1,2,1,1,2,-5,31,13,33,50,50,4,32,1,4,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,3,2
604,2, ,3,2,5,4,5,2,2,2,2,2,2,2,2,34,45,42,49,45,42,46,40,2,2,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2,1
536,2, ,3,1,5,5,4,2,2,2,2,1,2,2,2,50,-24,50,50,49,50,50,49,1,5,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
496,1, ,3,1,5,5,5,2,2,2,2,1,1,2,2,27,35,39,25,33,29,33,29,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
5330,1, ,3,3,5,5,4,2,2,2,2,1,1,2,2,14,20,13,23,33,31,3,-19,2,4,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,9,2
479,2, ,5,1,5,5,4,2,2,1,2,2,2,1,2,35,31,26,34,36,33,24,34,2,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1
1982,2, ,6,3,7,5,4,2,2,2,1,2,1,1,2,-5,7,-46,28,23,16,-7,-7,2,3,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,4,3
428,1, ,3,1,3,5,5,2,1,2,1,2,1,1,2,22,35,36,36,30,29,30,30,2,3,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1
1631,1, ,3,3,5,5,3,2,2,1,1,1,1,1,2,14,26,-20,33,25,19,-28,-12,3,4,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,3
1663,1, ,4,3,6,5,4,2,2,2,1,1,1,1,2,13,-27,19,39,30,41,21,7,1,4,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,3
565,1, ,4,3,6,5,6,2,1,1,1,1,2,2,2,11,20,-29,19,-23,20,-13,-11,1,2,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,3
1571,2, ,4,3,5,5,4,2,2,1,1,2,1,2,2,-10,45,-35,41,34,41,-13,-14,3,3,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2
2949,2, ,3,3,5,5,4,2,2,2,1,2,2,2,2,19,27,-20,47,48,48,-41,18,1,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
579,2, ,3,3,6,5,7,2,2,1,1,2,2,2,2,23,35,28,32,37,27,1,23,2,4,2,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1
645,2, ,6,1,3,5,5,2,1,1,1,1,1,1,2,49,36,21,17,36,32,40,34,2,4,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1
1006,2, ,2,3,5,5,3,2,2,1,1,1,1,2,2,-14,50,37,50,30,50,15,11,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2
850,2, ,4,3,5,5,6,2,2,1,1,1,1,1,2,15,50,-31,50,50,50,50,-30,2,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2
1998,2, ,3,3,6,5,7,2,2,1,1,1,2,2,2,40,4,32,37,37,40,27,31,1,5,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,11,1
917,2, ,3,3,5,5,3,2,2,2,1,1,2,2,2,23,50,-16,50,48,42,-20,-18,1,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
788,2, ,3,1,3,5,2,2,2,1,1,2,1,2,2,14,7,12,14,14,11,19,15,3,2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,3
425,1, ,3,1,5,5,4,2,2,1,2,2,2,2,2,29,24,30,17,33,40,35,25,1,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1
1214,1, ,5,3,3,5,6,2,1,1,1,1,2,1,2,33,17,14,31,44,50,24,26,1,5,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
784,1, ,6,3,5,5,5,2,1,1,1,2,1,2,2,12,-5,-24,8,10,21,11,6,3,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3
718,2, ,4,3,3,5,7,1,1,1,1,1,1,1,2,10,45,-18,38,41,41,-19,-3,2,4,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,2
1276,2, ,4,1,5,5,6,2,2,2,1,2,1,1,2,20,43,-39,50,46,50,-35,10,2,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,2
443,2, ,3,1,5,5,4,2,2,1,2,2,2,2,2,19,21,23,-11,24,-9,29,22,2,3,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,3
1447,1, ,3,1,6,5,4,2,2,1,1,2,1,1,2,10,-23,23,-14,-10,12,14,23,2,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,3
595,1, ,3,1,5,5,5,1,1,1,1,1,1,1,2,-49,48,-50,47,50,45,43,-50,2,3,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,2
1114,2, ,4,1,5,5,3,2,1,1,1,1,1,1,2,-7,14,-31,18,36,35,-48,-45,2,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2
750,1, ,6,1,7,5,7,2,2,1,1,2,1,1,2,11,30,30,41,48,42,-30,1,2,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2
502,2, ,3,2,6,4,5,2,2,2,2,2,2,2,2,34,34,30,31,35,28,25,39,1,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
1157,1, ,4,3,5,5,3,2,2,1,1,2,1,1,2,18,40,26,50,50,50,-23,-24,2,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2
1367,2, ,6,1,3,5,4,2,1,1,1,1,1,1,2,-39,1,1,10,1,1,-15,-34,3,3,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,3
2422,2, ,3,3,5,5,6,1,1,2,2,1,1,2,2,8,-30,10,42,29,50,25,9,1,4,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,3
524,2, ,4,3,3,5,5,2,2,1,1,1,1,1,2,-7,-11,-15,-13,23,18,23,25,2,4,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,3
768,2, ,5,3,3,5,3,2,2,1,1,2,2,1,2,30,47,9,47,45,36,-11,6,2,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2
1070,2, ,4,3,5,5,5,2,2,1,1,1,2,1,2,22,19,-26,37,48,50,43,23,3,5,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,4,2
1176,1, ,6,1,6,5,5,1,2,1,1,2,1,1,2,19,-19,-22,10,27,21,10,-23,1,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,3
447,1, ,4,1,5,5,3,2,1,1,1,1,1,1,2,10,34,10,32,25,6,6,15,2,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3
1518,2, ,4,1,7,5,4,1,1,1,1,1,1,1,2,27,7,12,29,41,38,24,14,2,4,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,1
2087,1, ,4,3,5,5,4,1,1,1,1,1,2,1,2,23,-40,27,32,22,35,23,23,1,5,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,3
679,2, ,3,1,5,5,6,2,1,2,2,1,2,2,2,28,32,22,31,25,33,29,24,1,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
1510,2, ,3,3,5,5,4,2,2,1,1,1,1,1,2,20,20,-10,20,20,45,-40,1,2,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,2
1335,2, ,3,2,3,4,3,1,2,1,1,1,1,1,2,-30,50,-38,50,50,50,-50,-29,2,4,3,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,2
426,1, ,4,1,5,5,4,2,1,1,1,1,2,2,2,46,37,45,25,33,25,40,36,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,11,1
811,1, ,3,2,7,5,4,2,2,2,2,1,2,2,2,35,29,30,35,32,27,20,25,2,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1
4061,2, ,4,3,6,5,5,1,1,1,1,2,1,1,2,11,19,11,28,13,24,-24,11,2,4,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,3
1638,2, ,4,3,3,5,3,1,1,1,1,1,1,1,2,27,33,5,35,35,37,-22,-24,2,4,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,2
3140,1, ,3,2,3,5,1,1,2,2,1,1,1,1,2,25,-25,20,15,20,15,-15,15,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3
1073,1, ,5,1,6,5,3,2,1,1,1,2,1,1,2,-13,41,-3,40,25,12,-14,-3,2,4,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10,2
1294,1, ,5,2,3,4,3,2,2,1,2,1,2,2,2,27,48,44,43,42,47,46,48,2,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1
904,1, ,6,3,5,5,5,2,1,2,1,1,1,2,2,11,18,-38,26,18,29,-1,-1,3,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11,3
816,1, ,6,3,6,5,3,2,2,1,1,2,2,1,2,42,27,43,43,38,50,16,21,2,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,1
1341,1, ,2,2,5,4,2,2,2,2,1,1,1,1,2,50,42,29,30,21,22,22,-7,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1
450,2, ,3,2,6,4,6,1,1,2,1,1,1,1,2,41,-42,32,49,39,48,47,48,1,2,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1
626,1, ,4,1,3,5,3,2,2,2,2,2,2,2,2,22,17,28,11,32,45,41,24,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1176,2, ,5,3,5,5,5,2,1,2,1,2,1,1,2,8,40,2,41,42,46,1,1,1,3,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,4,2
1035,2, ,4,1,5,5,3,2,1,1,1,1,1,1,2,37,19,30,37,40,40,44,45,3,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1
807,2, ,2,1,3,5,1,2,2,2,1,1,1,1,2,1,30,1,20,35,33,16,10,2,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2
483,2, ,5,2,5,5,3,2,2,2,2,2,2,2,2,47,47,44,47,40,42,46,45,1,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
589,1, ,3,1,6,5,3,1,1,1,1,1,1,1,2,23,16,23,28,22,29,19,28,2,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
477,1, ,3,2,5,5,4,2,1,1,2,2,1,1,2,47,39,39,45,41,39,42,46,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1
1173,2, ,3,2,3,5,4,2,2,2,1,2,1,1,2,-35,23,-23,29,22,38,-33,-47,2,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2
2050,2, ,3,3,5,5,5,2,2,1,1,1,1,1,2,11,-18,-24,41,7,7,10,12,1,4,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,3
981,1, ,4,1,5,5,4,2,2,2,2,2,2,2,2,44,39,44,44,40,43,40,46,1,4,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1
470,2, ,2,2,5,5,3,2,2,2,2,2,2,2,2,50,50,-50,50,50,50,-50,-50,1,4,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2
615,2, ,4,1,7,5,5,2,1,1,1,1,2,1,2,-5,36,7,18,34,31,-19,9,2,4,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2
701,2, ,3,3,6,5,3,2,1,1,1,1,2,1,2,38,-26,20,29,37,35,-39,-34,1,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,3
487,1, ,3,3,5,5,4,2,1,2,2,2,2,1,2,44,46,43,35,47,43,47,47,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1
1305,2, ,6,1,3,5,3,1,1,1,1,1,1,1,2,-31,-3,-21,3,23,22,-10,-7,2,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3
1083,2, ,4,3,5,5,5,2,2,2,2,2,1,1,2,-27,45,0,26,50,50,-41,-41,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,2
528,1, ,4,1,6,5,4,2,2,2,1,2,1,1,2,33,49,39,48,24,50,48,-26,1,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2
2468,2, ,4,3,5,5,3,2,1,1,1,1,1,2,2,21,17,-26,15,38,26,-40,2,3,4,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,3,3
931,1, ,4,1,7,5,5,1,1,1,1,1,1,1,2,23,38,33,15,33,39,43,35,1,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1
1451,1, ,5,3,6,5,5,2,2,1,1,2,2,1,2,29,-10,5,29,17,10,14,19,2,4,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,3
848,2, ,3,3,5,5,5,2,1,1,1,1,1,1,2,45,5,-35,50,20,2,-20,22,1,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3
661,1, ,3,1,5,5,4,2,2,2,2,1,2,1,2,-31,40,-32,42,43,43,-33,-11,2,4,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,2
933,1, ,5,1,5,5,4,2,2,2,1,2,2,2,2,41,47,33,44,32,42,29,28,2,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1
